Sensors,SUNANGLE,Status,Latitude,Longitude,Temperature 2m,Dewpoint 2m,Pressure,Precipitation,GHI,DHI,BNI,LightHouse,Time ,Date,Timestamp,Year,hours
ML1 Status,1.853565126,0.50278478,54.77456283,-3.990606687,5.895780477,2.112804526,101383.3072,0.000138791,47.84636006,30.4347578,66.51867244,Trevose,04:01:36,30-06-2023,00:00:00,2023,4.026666667
ML1 Status,1.852277833,0.502784953,54.77457418,-3.990578115,5.894458106,2.111187281,101383.2877,0.000138797,47.8435101,30.43141216,66.5252329,Lizard,03:59:14,30-06-2023,00:00:00,2023,3.987222222
Light,1.85099054,0.502785126,54.77458554,-3.990549543,5.893135735,2.109570035,101383.2681,0.000138803,47.84066014,30.42806652,66.53179336,Flotta_Grinds_Buoy,03:58:46,30-06-2023,00:00:00,2023,3.979444444
Optic Main,1.849703247,0.502785299,54.77459689,-3.990520971,5.891813364,2.10795279,101383.2485,0.000138809,47.83781017,30.42472088,66.53835382,North_Ronaldsay,03:49:04,30-06-2023,00:00:00,2023,3.817777778
Optic Main,1.848415954,0.502785472,54.77460825,-3.990492398,5.890490992,2.106335544,101383.2289,0.000138815,47.83496021,30.42137524,66.54491428,Sumburgh_Head,03:30:41,30-06-2023,00:00:00,2023,3.511388889
Main Optic,1.847128661,0.502785645,54.7746196,-3.990463826,5.889168621,2.104718299,101383.2093,0.000138821,47.83211025,30.4180296,66.55147474,Balta_Sound,02:59:22,30-06-2023,00:00:00,2023,2.989444444
Light,1.845841368,0.502785818,54.77463096,-3.990435254,5.88784625,2.103101053,101383.1897,0.000138827,47.82926029,30.41468396,66.5580352,North_Rona,02:40:43,30-06-2023,00:00:00,2023,2.678611111
Main optic,1.844554075,0.502785991,54.77464231,-3.990406682,5.886523879,2.101483807,101383.1702,0.000138834,47.82641033,30.41133832,66.56459566,Mousa,02:20:05,30-06-2023,00:00:00,2023,2.334722222
Light,1.843266782,0.502786164,54.77465367,-3.99037811,5.885201508,2.099866562,101383.1506,0.00013884,47.82356037,30.40799267,66.57115612,North_Rona,22:16:43,29-06-2023,00:00:00,2023,22.27861111
Main optic,1.841979489,0.502786337,54.77466502,-3.990349538,5.883879137,2.098249316,101383.131,0.000138846,47.82071041,30.40464703,66.57771658,Mousa,21:49:55,29-06-2023,00:00:00,2023,21.83194444
Main Optic,1.840692196,0.50278651,54.77467638,-3.990320965,5.882556765,2.096632071,101383.1114,0.000138852,47.81786045,30.40130139,66.58427704,Balta_Sound,21:38:06,29-06-2023,00:00:00,2023,21.635
Optic Main,1.839404903,0.502786683,54.77468773,-3.990292393,5.881234394,2.095014825,101383.0918,0.000138858,47.81501049,30.39795575,66.5908375,Sumburgh_Head,21:36:47,29-06-2023,00:00:00,2023,21.61305556
Light,1.83811761,0.502786856,54.77469909,-3.990263821,5.879912023,2.09339758,101383.0722,0.000138864,47.81216053,30.39461011,66.59739796,Sule_Skerry,21:29:19,29-06-2023,00:00:00,2023,21.48861111
Light,1.836830317,0.502787029,54.77471044,-3.990235249,5.878589652,2.091780334,101383.0527,0.00013887,47.80931057,30.39126447,66.60395842,Flotta_Grinds_Buoy,21:16:46,29-06-2023,00:00:00,2023,21.27944444
Optic Main,1.835543024,0.502787202,54.7747218,-3.990206677,5.877267281,2.090163088,101383.0331,0.000138876,47.80646061,30.38791883,66.61051888,North_Ronaldsay,21:05:21,29-06-2023,00:00:00,2023,21.08916667
ML1 Status,1.834255731,0.502787375,54.77473315,-3.990178104,5.87594491,2.088545843,101383.0135,0.000138883,47.80361064,30.38457319,66.61707934,Trevose,21:01:15,29-06-2023,00:00:00,2023,21.02083333
Main optic,1.884460159,0.502780629,54.77429031,-3.99129242,5.927517385,2.15161842,101383.7772,0.000138643,47.91475912,30.51505318,66.36122139,Mousa,23:01:17,30-06-2023,00:00:00,2023,23.02138889
Light,1.883172866,0.502780802,54.77430166,-3.991263847,5.926195014,2.150001174,101383.7577,0.000138649,47.91190916,30.51170754,66.36778185,North_Rona,22:28:43,30-06-2023,00:00:00,2023,22.47861111
Optic Main,1.881885573,0.502780974,54.77431302,-3.991235275,5.924872643,2.148383929,101383.7381,0.000138656,47.9090592,30.5083619,66.37434231,Sumburgh_Head,22:23:43,30-06-2023,00:00:00,2023,22.39527778
Optic Main,1.88059828,0.502781147,54.77432437,-3.991206703,5.923550272,2.146766683,101383.7185,0.000138662,47.90620924,30.50501626,66.38090277,North_Ronaldsay,22:02:12,30-06-2023,00:00:00,2023,22.03666667
Main Optic,1.879310987,0.50278132,54.77433573,-3.991178131,5.922227901,2.145149438,101383.6989,0.000138668,47.90335927,30.50167062,66.38746323,Balta_Sound,22:02:36,30-06-2023,00:00:00,2023,22.04333333
Light,1.878023694,0.502781493,54.77434708,-3.991149559,5.920905529,2.143532192,101383.6793,0.000138674,47.90050931,30.49832498,66.39402369,Sule_Skerry,21:59:18,30-06-2023,00:00:00,2023,21.98833333
Light,1.876736401,0.502781666,54.77435844,-3.991120986,5.919583158,2.141914947,101383.6597,0.00013868,47.89765935,30.49497934,66.40058415,Flotta_Grinds_Buoy,21:46:44,30-06-2023,00:00:00,2023,21.77888889
Main Optic,1.875449108,0.502781839,54.77436979,-3.991092414,5.918260787,2.140297701,101383.6402,0.000138686,47.89480939,30.49163369,66.40714461,Dunnet_Head,21:33:07,30-06-2023,00:00:00,2023,21.55194444
ML1 Status,1.874161815,0.502782012,54.77438115,-3.991063842,5.916938416,2.138680455,101383.6206,0.000138692,47.89195943,30.48828805,66.41370507,BishopRock,21:03:06,30-06-2023,00:00:00,2023,21.05166667
ML1 Status,1.872874522,0.502782185,54.7743925,-3.99103527,5.915616045,2.13706321,101383.601,0.000138699,47.88910947,30.48494241,66.42026553,Trevose,21:00:44,30-06-2023,00:00:00,2023,21.01222222
ML1 Status,1.871587229,0.502782358,54.77440386,-3.991006698,5.914293674,2.135445964,101383.5814,0.000138705,47.88625951,30.48159677,66.42682599,Lizard,20:54:41,30-06-2023,00:00:00,2023,20.91138889
ML1 Status,1.870299936,0.502782531,54.77441521,-3.990978126,5.912971302,2.133828719,101383.5618,0.000138711,47.88340955,30.47825113,66.43338645,WolfRock,20:50:57,30-06-2023,00:00:00,2023,20.84916667
ML1 Status,1.869012643,0.502782704,54.77442657,-3.990949553,5.911648931,2.132211473,101383.5422,0.000138717,47.88055959,30.47490549,66.43994691,BullPointPost,20:48:29,30-06-2023,00:00:00,2023,20.80805556
Main Status,1.86772535,0.502782877,54.77443792,-3.990920981,5.91032656,2.130594228,101383.5227,0.000138723,47.87770963,30.47155985,66.44650738,Godrevy,20:21:01,30-06-2023,00:00:00,2023,20.35027778
Main Optic,1.866438057,0.50278305,54.77444928,-3.990892409,5.909004189,2.128976982,101383.5031,0.000138729,47.87485967,30.46821421,66.45306784,Dunnet_Head,06:24:27,30-06-2023,00:00:00,2023,6.4075
ML1 Status,1.865150764,0.502783223,54.77446063,-3.990863837,5.907681818,2.127359736,101383.4835,0.000138735,47.87200971,30.46486857,66.4596283,Trevose,05:59:59,30-06-2023,00:00:00,2023,5.999722222
Main Status,1.863863471,0.502783396,54.77447199,-3.990835265,5.906359447,2.125742491,101383.4639,0.000138741,47.86915974,30.46152293,66.46618876,Godrevy,05:12:01,30-06-2023,00:00:00,2023,5.200277778
ML1 Status,1.862576178,0.502783569,54.77448334,-3.990806692,5.905037075,2.124125245,101383.4443,0.000138748,47.86630978,30.45817729,66.47274922,Trevose,04:59:29,30-06-2023,00:00:00,2023,4.991388889
ML1 Status,1.861288885,0.502783742,54.7744947,-3.99077812,5.903714704,2.122508,101383.4247,0.000138754,47.86345982,30.45483165,66.47930968,Trevose,04:47:17,30-06-2023,00:00:00,2023,4.788055556
Light,1.860001591,0.502783915,54.77450605,-3.990749548,5.902392333,2.120890754,101383.4052,0.00013876,47.86060986,30.45148601,66.48587014,Sule_Skerry,04:35:18,30-06-2023,00:00:00,2023,4.588333333
ML1 Status,1.858714298,0.502784088,54.77451741,-3.990720976,5.901069962,2.119273509,101383.3856,0.000138766,47.8577599,30.44814036,66.4924306,BullPointPost,04:14:06,30-06-2023,00:00:00,2023,4.235
ML1 Status,1.857427005,0.502784261,54.77452876,-3.990692404,5.899747591,2.117656263,101383.366,0.000138772,47.85490994,30.44479472,66.49899106,WolfRock,04:13:32,30-06-2023,00:00:00,2023,4.225555556
ML1 Status,1.856139712,0.502784434,54.77454012,-3.990663832,5.898425219,2.116039018,101383.3464,0.000138778,47.85205998,30.44144908,66.50555152,Trevose,04:11:31,30-06-2023,00:00:00,2023,4.191944444
ML1 Status,1.854852419,0.502784607,54.77455147,-3.990635259,5.897102848,2.114421772,101383.3268,0.000138784,47.84921002,30.43810344,66.51211198,BishopRock,04:05:03,30-06-2023,00:00:00,2023,4.084166667
ML1 Status,1.853565126,0.50278478,54.77456283,-3.990606687,5.895780477,2.112804526,101383.3072,0.000138791,47.84636006,30.4347578,66.51867244,Trevose,04:01:36,30-06-2023,00:00:00,2023,4.026666667
ML1 Status,1.852277833,0.502784953,54.77457418,-3.990578115,5.894458106,2.111187281,101383.2877,0.000138797,47.8435101,30.43141216,66.5252329,Lizard,03:59:14,30-06-2023,00:00:00,2023,3.987222222
Light,1.85099054,0.502785126,54.77458554,-3.990549543,5.893135735,2.109570035,101383.2681,0.000138803,47.84066014,30.42806652,66.53179336,Flotta_Grinds_Buoy,03:58:46,30-06-2023,00:00:00,2023,3.979444444
Optic Main,1.849703247,0.502785299,54.77459689,-3.990520971,5.891813364,2.10795279,101383.2485,0.000138809,47.83781017,30.42472088,66.53835382,North_Ronaldsay,03:49:04,30-06-2023,00:00:00,2023,3.817777778
Optic Main,1.848415954,0.502785472,54.77460825,-3.990492398,5.890490992,2.106335544,101383.2289,0.000138815,47.83496021,30.42137524,66.54491428,Sumburgh_Head,03:30:41,30-06-2023,00:00:00,2023,3.511388889
Main Optic,1.847128661,0.502785645,54.7746196,-3.990463826,5.889168621,2.104718299,101383.2093,0.000138821,47.83211025,30.4180296,66.55147474,Balta_Sound,02:59:22,30-06-2023,00:00:00,2023,2.989444444
Light,1.845841368,0.502785818,54.77463096,-3.990435254,5.88784625,2.103101053,101383.1897,0.000138827,47.82926029,30.41468396,66.5580352,North_Rona,02:40:43,30-06-2023,00:00:00,2023,2.678611111
Main optic,1.844554075,0.502785991,54.77464231,-3.990406682,5.886523879,2.101483807,101383.1702,0.000138834,47.82641033,30.41133832,66.56459566,Mousa,02:20:05,30-06-2023,00:00:00,2023,2.334722222
Light,1.843266782,0.502786164,54.77465367,-3.99037811,5.885201508,2.099866562,101383.1506,0.00013884,47.82356037,30.40799267,66.57115612,North_Rona,22:16:43,29-06-2023,00:00:00,2023,22.27861111
Main optic,1.841979489,0.502786337,54.77466502,-3.990349538,5.883879137,2.098249316,101383.131,0.000138846,47.82071041,30.40464703,66.57771658,Mousa,21:49:55,29-06-2023,00:00:00,2023,21.83194444
Main Optic,1.840692196,0.50278651,54.77467638,-3.990320965,5.882556765,2.096632071,101383.1114,0.000138852,47.81786045,30.40130139,66.58427704,Balta_Sound,21:38:06,29-06-2023,00:00:00,2023,21.635
Optic Main,1.839404903,0.502786683,54.77468773,-3.990292393,5.881234394,2.095014825,101383.0918,0.000138858,47.81501049,30.39795575,66.5908375,Sumburgh_Head,21:36:47,29-06-2023,00:00:00,2023,21.61305556
Light,1.83811761,0.502786856,54.77469909,-3.990263821,5.879912023,2.09339758,101383.0722,0.000138864,47.81216053,30.39461011,66.59739796,Sule_Skerry,21:29:19,29-06-2023,00:00:00,2023,21.48861111
Light,1.836830317,0.502787029,54.77471044,-3.990235249,5.878589652,2.091780334,101383.0527,0.00013887,47.80931057,30.39126447,66.60395842,Flotta_Grinds_Buoy,21:16:46,29-06-2023,00:00:00,2023,21.27944444
Optic Main,1.835543024,0.502787202,54.7747218,-3.990206677,5.877267281,2.090163088,101383.0331,0.000138876,47.80646061,30.38791883,66.61051888,North_Ronaldsay,21:05:21,29-06-2023,00:00:00,2023,21.08916667
ML1 Status,1.834255731,0.502787375,54.77473315,-3.990178104,5.87594491,2.088545843,101383.0135,0.000138883,47.80361064,30.38457319,66.61707934,Trevose,21:01:15,29-06-2023,00:00:00,2023,21.02083333
ML1 Status,1.832968438,0.502787548,54.77474451,-3.990149532,5.874622538,2.086928597,101382.9939,0.000138889,47.80076068,30.38122755,66.62363981,Lizard,20:53:08,29-06-2023,00:00:00,2023,20.88555556
ML1 Status,1.831681145,0.502787721,54.77475586,-3.99012096,5.873300167,2.085311352,101382.9743,0.000138895,47.79791072,30.37788191,66.63020027,BullPointPost,20:45:12,29-06-2023,00:00:00,2023,20.75333333
